Variety	Image	Value	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98	PC99	PC100	PC101	PC102	PC103	PC104	PC105	PC106	PC107	PC108	PC109	PC110	PC111	PC112	PC113	PC114	PC115	PC116	PC117	PC118	PC119	PC120	PC121	PC122	PC123	PC124	PC125	PC126	PC127	PC128	PC129	PC130	PC131	PC132	PC133	PC134	PC135	PC136	PC137	PC138	PC139	PC140	PC141	PC142	PC143	PC144	PC145	PC146	PC147	PC148	PC149	PC150	PC151	PC152	PC153	PC154	PC155	PC156	PC157	PC158	PC159	PC160	PC161	PC162	PC163	PC164	PC165	PC166	PC167	PC168	PC169	PC170	PC171	PC172	PC173	PC174	PC175	PC176	PC177	PC178	PC179	PC180	PC181	PC182	PC183	PC184	PC185	PC186	PC187	PC188	PC189	PC190	PC191	PC192	PC193	PC194	PC195	PC196	PC197	PC198	PC199	PC200	PC201	PC202	PC203	PC204	PC205	PC206	PC207	PC208	PC209	PC210	PC211	PC212	PC213	PC214	PC215	PC216	PC217	PC218	PC219	PC220	PC221	PC222	PC223	PC224	PC225	PC226	PC227	PC228	PC229	PC230	PC231	PC232	PC233	PC234	PC235	PC236	PC237	PC238	PC239	PC240
Almeria	K0130A	K0130A1	-0.555336223	-0.393750166	0.45316812	-0.545888168	0.001482846	-2.007949147	1.130883348	-0.247399904	0.570512033	-0.626899164	1.614040875	-1.010614211	1.595279943	-0.14793771	1.083859176	-2.165923528	0.304946418	-1.607620247	0.476561591	-1.364903617	0.71831504	-0.946066846	-0.242166669	1.600568146	0.298867019	-1.164071073	-0.697152882	0.361284589	-2.118892149	0.256715897	-0.613409864	0.261688891	-1.068163023	1.233214326	-0.874238561	0.84218042	-1.44334296	0.112079167	-1.136271455	2.207607558	-2.6540653	0.266067388	-2.677103982	-1.016032057	0.215614988	0.19657508	1.210854574	-0.746588624	-0.96903811	0.24940384	1.306043237	-0.92895421	-0.604973611	-0.531568514	0.984964622	0.455461299	0.290039726	1.929652055	-1.195924864	-0.136696967	-1.587393104	-0.657290536	1.12779085	0.237078753	-2.292658719	0.669110959	-0.354630322	0.41555005	-0.034827652	0.274829851	-0.269857506	0.134535722	-2.840994684	1.011173345	-0.599541127	0.665821797	-2.33492691	0.806043324	-0.563816102	0.250783259	-0.440495697	1.161343885	-0.535582673	0.613124995	-0.627753271	-1.336146746	0.212638156	-0.419319588	-0.025502644	1.050453094	-0.172978355	-0.199764923	-0.210180143	0.541333778	0.197467299	1.386204928	-0.71645942	-0.535892384	-1.298789884	1.772384283	-1.020316576	-2.090773053	1.30846276	0.206892383	1.732734633	-0.820817181	-0.573613048	2.032756766	0.695361618	1.300990551	-0.180638968	-1.710177654	-0.857721593	1.249194183	1.944591042	-0.015455061	-0.543461093	-0.385072284	-0.258390055	-0.426017278	0.743813683	0.856584394	1.05562542	-1.832501933	-1.181052755	0.884902185	0.008190184	0.997872123	0.232546215	0.214396425	-0.162421006	-0.243678753	-0.908592443	-0.340203473	-3.855030602	1.539954145	1.704798475	1.956596202	-0.848384561	-0.919302951	-0.609438507	-0.999682618	-1.522898692	0.767306175	0.28466399	1.148365582	1.283376333	0.099840391	-1.558823529	-0.713476566	-0.26932458	-1.199237242	0.396571696	0.587396936	0.673509907	0.914202488	1.06734037	0.223937958	1.430388969	-0.898498433	-0.258691751	-0.427125361	-1.023038527	-1.394281433	-0.725851741	0.541315372	0.56119589	0.608107036	1.017473047	1.006361638	0.248707458	-0.032945667	-0.073406404	-0.625516095	-1.095849012	-0.539407602	-0.022141104	-0.789501444	-0.618126377	0.924233934	0.835651602	1.518298519	0.073194175	1.371585483	0.650640404	0.135841005	-0.739463272	-1.000832626	-0.911112571	-0.295041573	-0.87625242	-0.400065983	-1.114701011	-0.823870813	0.802888181	0.17397242	1.219304019	1.72548376	0.405606525	0.14285104	-0.518282889	-0.536965606	-0.479084727	-0.19053872	-0.523595893	-0.334573695	-0.455489826	-0.616345956	-0.523785334	-0.578279048	-0.024459255	-0.552186506	2.051126705	0.060110897	0.234321689	0.622861306	-0.146942036	-0.787836494	-0.377434567	-0.304421524	-0.33259008	-0.408983774	-0.240176124	-1.288443034	-0.357994556	0.381709189	1.063924042	0.025451393	0.826376108	0.509306152	0.48047865	0.071082549	-0.324158664	-0.514649715	-1.308768129	0.177980677	0.03802808	0.197570828	-0.222793182	-3.21E-13
Almeria	K0130A	K0130A2	-0.24129789	-0.340053681	0.817804836	0.85351074	-0.302059075	-3.275466253	-0.69448599	-1.390372206	1.307466638	-1.836968243	0.939115524	-0.819071012	1.559696942	2.116490063	-0.102316578	-0.931878185	-1.16040621	-1.98956159	0.913165203	-0.505081335	1.1703376	0.324950408	1.212164188	3.012181622	0.523321224	1.651910385	0.624730112	2.925760936	-0.182256585	-0.637336976	-1.230154915	-0.727596702	-1.044375389	-0.071354088	0.05864085	0.646648543	0.770178915	0.429737277	-2.468683824	0.262910754	0.659155198	-0.135056977	1.588702201	0.631346975	-0.046081362	-0.530532901	-1.115965391	0.096537766	0.417107132	0.418845029	-1.306278221	-0.293234095	-3.023909883	1.092614227	-0.001915458	1.978382647	-0.296403568	0.171373535	0.630125227	-0.068110779	-1.013259323	-0.757747095	-0.894555901	1.432218398	-1.232528351	-0.685385475	-1.951139706	-0.329999013	0.675701677	-0.368978454	-1.420015678	1.236604247	-1.327242352	-0.464832304	0.072599028	0.244790729	-1.147714438	0.065375583	0.310975772	0.261667506	0.010462737	0.779791377	-0.425982964	1.514411786	-0.185399693	1.631574497	-0.540508231	-1.400791349	1.566551242	-1.236492247	1.106168693	-1.011492643	0.090294621	-1.586555998	-0.934162025	-1.332592829	-1.513933599	-0.552119197	0.166014761	-1.050613074	0.472651545	0.639621051	-0.945355037	-0.754601021	1.157365933	1.194045653	-0.673339601	-1.320008501	0.06674826	0.560983784	-0.794320434	0.233478445	1.044296093	-1.616668702	-0.760701071	-0.075846202	1.482816466	-2.057747479	-1.314160139	-0.82854008	1.033314977	0.279507283	-0.723333061	1.016150328	0.414981352	-0.123905216	0.832726726	0.395728519	0.256201828	-0.199686552	-0.360968699	-0.616159846	0.860059726	0.370615659	1.644600176	-0.049456051	0.891884074	-0.377232527	0.336029897	-0.20325289	0.76773096	1.334649398	-1.419642234	-0.79201012	-1.26571301	0.016953359	-1.451792242	-1.271871676	-0.471881691	-1.371187833	-0.21795323	-0.298205651	-0.400171332	1.130288111	-1.295976227	-0.036518076	-0.734284545	-1.484760649	-1.508455406	-0.508367722	-0.664594434	-1.169967777	1.258440198	0.87208674	-0.405562946	0.055209237	0.015690737	0.801014576	0.355993487	-0.478734384	-0.227240266	0.549020384	0.200899895	1.097273212	-0.048074315	-0.262959446	-1.748888076	-0.115877607	-0.360807464	0.1558368	-0.062283952	-0.274308975	-1.862224167	-0.77070378	1.016478427	0.506562626	0.520239675	0.624308572	-1.596908676	0.62573409	1.175393027	0.059559095	0.162716739	-0.511292128	-2.030522201	0.817069565	-0.406636553	-0.959533451	-0.547882841	-0.722023941	-1.098246671	-1.433820069	-0.561025121	0.965414416	-0.572478184	-0.702351208	-0.791074578	0.2998641	-0.24316645	0.658896963	-0.085216014	-0.073275522	-1.309185575	0.294261033	-0.152410159	-2.556311044	0.09505382	0.663541673	0.286395911	-0.30369983	-0.193193716	-0.547600213	-1.244695182	-0.266886932	-0.518781461	-0.043730615	0.765486356	0.24865025	-0.68216372	0.445353214	-0.203759745	1.143873707	-1.22594045	-1.767170518	-0.089090525	0.497251212	0.220166736	-0.024928385	0.520130542	7.46E-13
Almeria	K0130B	K0130B3	-0.821528391	1.4440244	-0.161745879	1.35297145	-2.809396415	-0.645495972	0.208086778	2.372437421	1.643684374	-0.367314727	-0.592890723	0.57558623	-0.71584555	2.03923585	1.044302866	-0.399642094	-3.331387898	0.399766387	1.591309971	-0.754698456	0.45939145	-1.303277093	0.079066602	1.25342419	1.076440463	0.40362151	-0.1520718	-1.115329038	-1.007558357	-0.257077919	-1.975188969	0.286385613	-0.103254419	-1.261801316	-0.262715013	0.486443035	0.386074122	0.988444908	0.332752599	-0.214226135	-1.25512709	1.217601548	0.693661417	-0.522800108	0.233494554	0.112252014	0.399844256	-1.700982024	0.903624227	-0.139674268	1.56343891	-0.254588883	4.131747127	0.122203549	-0.091027852	0.027542005	0.171481524	-2.406378811	0.631918149	1.85963988	1.545029751	-0.032407509	0.553059482	1.391811264	0.090003177	-0.567075028	-1.606201063	-0.54436181	0.246940925	-0.436999569	1.930709052	-0.221228358	0.258553977	0.627312531	0.767827702	-1.632725032	0.111577139	-0.737684002	1.231642503	-0.407029062	0.401356207	-2.198829319	0.58038002	0.357857473	0.310087764	0.445977199	-0.230031252	0.123224294	1.110790452	-0.489776445	-0.172798552	0.029005703	-2.342165441	-0.378284956	1.872716204	-0.65622641	0.742380745	0.113637961	1.892680709	-0.378585193	-0.281028173	-0.876236132	-0.244165089	-0.709638948	-1.114347765	-1.15728471	0.766565019	0.301012872	-0.369959704	1.149847086	1.150381358	2.225040773	-0.421227344	0.080955132	0.462443409	-1.11086432	-0.209675428	-0.405840701	-0.943132382	0.557436259	-0.083252547	-1.129363945	-0.025605431	0.716112639	-2.196402247	0.395752199	-0.735373284	-0.33750339	1.245129682	-0.319900373	-0.479229268	-0.027850338	0.34105095	0.372510141	-0.997371431	1.590570972	-1.326520906	-0.231951449	-0.144285761	-1.645444902	0.224882014	-0.675608563	-2.103324804	1.112373052	0.4691731	0.845197645	-1.242481633	-0.522440084	-0.144902687	-0.074876689	-0.962790619	0.132554595	1.941819554	-0.331428598	1.30874795	0.103246008	0.679579265	0.819790995	-0.826831367	0.701872114	-0.905264899	0.987575094	2.418241668	0.093499122	-0.838658375	-1.287423864	-0.702553432	-1.430189349	0.392939724	1.136781085	0.636416546	1.433103858	-0.73891137	0.12928072	-1.102839774	-0.862114405	-0.697564283	-1.718298054	-0.301268077	1.243907087	-0.750417846	0.768796329	-0.19342287	-0.039171257	-0.829529869	-0.740587663	-0.356326548	-0.321877846	-1.065627899	-0.065500795	0.605339104	-0.77426608	-0.023305008	1.100764979	0.774421676	-1.296434368	0.691993706	0.428861488	-0.625097021	0.317135383	-0.360457028	-0.648224001	0.507069383	-0.652965926	0.892452861	0.814811186	-1.300084231	1.094506232	0.097426237	0.17003095	-0.18984143	-1.040145574	-1.978782264	0.913577662	0.975471214	0.437282217	0.889738398	-0.229826696	0.69870008	1.147561657	-0.605886648	0.596352277	-0.331710819	-0.144649628	0.169677298	0.070853376	0.605498655	-1.106779429	0.168317971	-0.818496905	0.709724377	0.832345462	-0.728675108	0.355616644	0.097937092	0.424942804	-0.598455542	0.01198117	-0.067129922	-3.97E-13
Almeria	K0130B	K0130B4	-1.045554059	0.506578873	-1.644170258	0.334568529	-0.769622873	0.619977392	1.727628336	1.164506416	0.266794927	2.039397374	2.176296128	1.218826074	-1.895819138	1.245352878	-0.39491919	-0.35518853	0.569162365	0.023235686	0.755671683	-1.067778573	0.739745802	-2.259150043	-1.442472537	-0.12798843	1.640005274	-0.835953708	-0.709789769	-1.130150089	0.965205796	-0.640441792	1.71893876	1.155970436	2.023718994	0.507378246	-1.220814295	1.736442584	-0.240321663	-0.572218533	-3.105459729	0.333393627	-0.963046129	1.741757745	1.352311503	0.373998895	-0.928555735	0.55086475	2.589930354	-0.271292544	0.64345719	-0.379031658	-0.664751634	1.451308676	-0.226825002	-1.021801268	1.052043182	-0.72596266	-0.7238073	-0.277775213	-1.372517257	-0.292521697	-0.139676276	-0.990862672	0.079719465	-1.038482516	-0.503651654	-2.140611994	-1.647222406	-0.678165902	-0.091496867	0.804511689	0.003951466	-2.295138567	-0.214312509	-1.050302188	0.855966086	0.957122291	-0.941523362	1.811499986	-1.616490139	0.420669792	0.901192837	0.709081574	0.519644264	1.063376236	1.550241422	0.273203031	-0.36821951	-0.00550257	-0.174283284	0.039607097	0.348520236	-0.554120375	1.351568004	0.835101497	1.135939463	0.168423961	0.975391398	0.243224922	-0.525750156	0.745367773	-0.305885071	0.525838843	-0.56926848	-1.411500819	0.980101301	0.515692245	-0.966825393	-0.257939631	2.90865819	-0.081221567	-0.800625003	-0.746657573	0.738513725	-1.37759922	-0.525958959	0.987454853	1.331099745	0.704554447	0.024138127	0.772978807	0.2976324	1.003801765	0.941093286	0.026525922	0.118670096	-1.078568794	-0.199308489	0.788734284	1.844035459	-0.451368347	-0.281491999	-0.329830772	0.793681203	0.868231657	0.461349995	0.177265376	-2.050541604	1.717953298	0.152004838	-0.249943829	-0.439001835	0.471451367	-1.210409096	-0.850827499	0.478765083	-3.074573243	0.168403186	1.023000081	0.561581624	-2.221302019	1.250816188	1.096267823	-0.175113914	1.30901165	-0.130897789	-0.332927383	0.611574053	1.017197378	0.376414308	0.418037836	0.096419487	0.553450716	0.249305015	0.949257468	1.28015454	-1.338719808	0.541271554	0.573945379	0.844899689	-0.289875656	-0.190177136	-1.253053489	0.032563124	0.018059604	0.262174929	0.248773314	-1.08169452	0.948492976	1.165461579	-0.621710123	0.525393421	-0.379797051	0.249706136	-0.767078579	0.380920533	1.247566215	-0.076628851	-1.525540166	0.75312514	-0.570407412	-0.171385706	0.70628311	-0.687285542	0.62893332	-0.048835586	-0.483051012	-0.331676009	0.890951531	0.114082365	0.036716005	-0.873382899	1.479039834	0.465700885	-0.437513386	0.156646169	0.565943508	0.148457365	0.768266468	0.042932059	-0.718384469	0.401576253	-1.684029718	-0.724205307	1.297352646	-0.865823026	-1.342007916	-1.264935852	0.173304355	-0.892986561	0.645593981	0.73176687	0.472131187	0.230082432	1.554354684	0.848072227	0.411349632	-1.685046662	0.452267734	-0.747316133	-0.874753632	-1.167394053	0.625555398	-0.881128678	-1.002131301	0.968713741	-0.58934596	-1.141096733	0.742049614	0.324835458	-2.42E-12
Black_corinth	K0915A	K0915A1	0.81262315	0.683690043	0.17985931	1.47411509	-0.707610802	-0.595348565	0.437245085	-1.056488436	-0.648207259	-0.95753509	0.059499671	0.652380092	-0.680190125	-0.771937837	0.49375536	-0.649073596	0.478759243	1.987641941	-0.151108895	0.866434761	-1.127423534	1.186721808	0.107295495	0.08796698	0.249568238	-1.232553134	2.002160615	0.565980209	-0.51381811	1.448520491	0.368141026	1.246772667	-0.373138078	1.829867446	2.439555534	0.798106963	-0.05310488	0.329206702	-1.001770548	-1.018850788	-0.832749549	-1.50905412	0.436336004	1.785611852	-0.434286186	-0.386300213	1.406837033	-0.834043236	1.527883131	-0.480698999	-1.098547455	-0.500090192	0.473704606	0.250193564	-0.159977622	0.273386196	1.453234659	-0.667094571	-0.956111089	0.141587062	0.016156913	-0.263108718	-1.523303313	-0.577715444	-0.374124502	-0.916116209	-1.534094433	-0.724594256	1.712783574	0.520778344	1.112372094	0.356860032	0.959932642	1.546782554	0.70243186	-1.236739466	-1.596897939	0.225224931	-1.023284417	0.0439449	0.727684044	-0.653205747	-1.274420482	0.118605235	-0.70415205	-1.226660145	0.533749365	0.127009912	1.590316333	0.672902635	-1.195011233	-0.720861739	1.275277115	0.74424218	1.689590367	0.25976158	-0.010311357	-0.327452613	-0.677942769	-0.727317121	0.271005621	0.627231368	-0.001436034	-0.668475212	-1.962826572	0.365127073	1.539368286	0.569976795	-0.887227838	0.99489639	0.622633653	0.294772837	-0.630153281	-0.00660091	-0.864439021	-2.100272903	0.23426313	0.277647256	3.077349442	1.481462115	-1.863910916	-0.23911473	0.793613791	0.133355267	0.283600939	-0.13033509	0.861201653	1.109546033	-0.214521314	1.024336673	0.345310406	-0.366354046	-0.507915435	-0.428500796	-0.676224124	0.284283368	1.730925952	1.622126778	1.079644069	-0.586168551	0.629166853	0.194859754	0.867482722	1.186210218	0.370701766	0.024727618	0.306928007	0.867884734	0.304199787	-1.573885107	-0.155885425	0.1933452	-0.897299676	-0.130059463	-0.241235645	-0.502036492	2.403981796	-0.953880549	-2.70516332	-1.46968601	1.388313815	0.588292006	-1.068201259	0.329199734	-2.465364462	-0.771111916	1.67958764	-0.619689746	0.619359151	-0.265393606	-0.155311807	1.043115183	0.107013683	1.108753603	-1.690232966	-0.613966618	0.708907302	-0.360651706	0.989824338	-1.055273709	1.296288456	1.187286445	-0.095668318	-0.136225938	0.792140279	0.113702195	1.084137026	-1.270942221	-0.833389992	0.428038912	0.459762018	-0.07090459	1.365462518	1.029877898	-1.915992599	1.423984833	-0.456144914	-1.193846946	0.145564284	0.52371463	-1.082071257	0.973783461	1.223868946	-1.394618348	-1.395956398	0.766997509	-0.19526983	-0.975556123	0.312032998	0.094858913	0.803202086	2.025566253	-0.295902196	-0.560781117	-0.489824068	-0.990260261	0.500616157	0.324877985	-0.963114571	-0.661245021	-2.105270686	-0.316499957	0.681545464	-1.084087858	2.505587507	0.180227932	0.551698786	0.984113264	-0.02006664	0.899474331	-0.746959735	-0.536881021	2.175419191	-0.05091985	0.193778408	-0.173237276	-0.397962576	0.209717837	1.123753677	3.76E-13
Black_corinth	K0915A	K0915A2	0.066769462	1.495945645	-0.650793389	0.636290322	-1.338047489	0.198254792	0.6239999	0.869364225	-0.922939359	-1.736105679	0.106524999	1.375150574	-0.908023006	-0.564454465	-0.149391141	-0.54375915	0.55190112	0.631549671	-1.487754364	-0.349180081	-0.785601209	0.647698212	-0.238619881	0.296902077	0.731137812	0.079929242	1.908044898	0.40819078	-1.370188422	-0.555125472	1.160223223	0.24657682	-1.681377346	0.211480861	0.92791044	-0.252161311	-0.446403828	0.433164871	0.208868604	-0.244209197	-0.511415889	0.081146611	-0.49851671	1.127527518	-0.024546347	-0.854763488	-0.228681381	0.092853965	-0.396792116	0.743308096	-0.906284348	-1.144807501	0.120385323	2.111745004	-1.637197656	0.078905164	-0.400721158	0.196059462	3.218337986	0.972421442	0.681344077	2.535396322	-1.397832143	1.073943793	-1.256500713	-2.197702464	-1.14615073	-0.135698563	-0.236492921	0.683290814	0.523778729	0.517049319	0.859061021	-0.613676553	-0.537368134	0.396140724	0.06412101	0.132601518	1.059710449	-0.585401385	0.365941637	0.124120295	1.305092887	0.141025633	-0.607211275	1.31636845	1.605453108	0.72016666	0.146792926	-0.865648731	2.080444342	-1.222106327	0.557104385	-2.972912588	0.309693556	0.335257022	0.512775412	-1.987793977	-0.343587578	1.40186015	-0.845877019	-0.218752273	-0.057974474	-2.135820049	1.330318737	-0.46646818	-0.734389956	1.070936074	0.990402221	-0.623125836	-0.443197003	-0.512373542	1.840461808	-0.044802759	-0.984888789	-0.339016628	1.31760456	-0.925054338	-0.230699936	-0.766095588	0.208556375	1.0463879	-1.15810973	-1.750402389	0.089295574	-0.853815499	0.211293416	-0.224217119	-1.077963882	0.613045573	1.642902545	-1.64040271	-0.415207025	-0.760654033	-1.535592599	-0.889457342	0.683685126	0.786445534	-0.055869723	-2.133114668	0.837638155	0.506449281	1.372987612	2.096434795	0.108525242	-0.449864165	2.621004551	1.101752739	-0.181339834	1.502429695	0.070505231	0.236110523	-0.168661916	-0.509056473	1.84612495	-1.157481777	-0.149152994	0.259680099	0.935001993	-0.548125356	-0.412352855	-0.538533156	-0.552462051	0.746497063	0.004553231	0.418961607	-0.044266886	-1.183103817	-2.777644318	1.450352071	-0.924682135	-1.779904661	1.533429493	-0.143961381	0.125547521	1.485930109	0.029219414	0.515367765	-0.320655061	-1.554604046	0.868563134	-0.154104243	0.465182317	0.477874753	-0.320207832	0.099667054	-0.420259334	-0.525438063	-1.593221998	-2.443202606	-0.689255563	-0.410118114	-0.496119198	0.425836485	0.798642058	0.490031967	-0.69461111	0.983162416	-0.114845763	-0.253816694	1.267109511	0.39830772	0.585383637	0.79106897	0.75864421	-0.368639651	-0.677010647	0.996172638	-0.277510402	0.723938286	-1.045464767	-0.051457544	-0.584623056	-0.640433138	0.304458667	0.139721498	-0.947722643	0.143699404	1.069770386	0.595892181	0.733905725	-0.9958636	-0.38884753	2.381083464	-1.259277936	-0.025341839	-0.571755381	-1.515135863	0.983198593	0.369781773	-0.41451567	0.66996428	0.37268498	0.323471559	1.00937478	1.309658065	-1.332970198	1.005088296	-0.802079914	5.24E-12
Black_corinth	K0915B	K0915B3	0.870084536	1.27859818	-0.498859187	1.034060903	-2.060780922	0.06738234	-0.271015638	-0.237396838	0.03276106	-1.744229914	0.646754842	-0.767114278	0.215437963	0.15365721	0.319596114	-0.701516826	-0.357597681	0.346841741	-1.680165378	-0.01519422	-1.17318695	1.729823036	1.299464541	-0.2236375	-0.85382482	-1.336725565	-0.135769859	1.107210316	-0.412536711	-0.818664249	1.032545309	1.498166585	0.01533524	0.69290616	1.870624608	1.203472059	-0.086786457	-1.08313859	-0.276100117	0.761322186	1.006908356	-0.145182094	-1.343601121	-0.800946121	0.562071958	0.968063248	-2.206493856	-0.285862772	0.690438472	-0.979511361	1.186727179	-0.287094862	0.280846888	-0.082198132	0.358976229	-0.466641332	-0.553147868	0.114468136	-0.058855274	-0.335469637	1.179998164	-0.237148009	0.147634415	0.704590883	0.270195781	0.640477186	-0.741006492	-0.150812524	-0.897373277	0.767873772	1.60266876	0.594851136	-0.116433102	2.753799044	0.014552225	1.672379021	0.028616445	-0.358939802	0.549740924	-0.686577489	0.415720653	0.3241896	0.249316372	1.086665383	-0.301817854	-1.205077412	-0.458477294	0.287709548	0.39486826	0.444760585	0.081814182	-0.892942889	0.073273932	-0.080129928	0.535124269	0.538042553	0.303030298	-1.379622817	-0.734743241	-0.282141236	1.180717591	-1.118147888	-0.719309822	2.407421255	1.353122904	-0.134105484	-1.333866028	-0.810195	1.094777383	-0.049597446	-0.406547595	1.483365393	0.578298826	-1.115136655	-0.450707226	0.629767578	1.076745135	0.343886526	1.683690196	-0.367553719	-0.283632265	-0.178503342	2.632157547	0.881427392	-0.76045527	0.540449297	-0.59176007	1.89121797	-0.689605655	-1.351114363	1.599559039	0.029637249	-0.679735834	0.472923894	1.378499303	0.246111758	-0.97168534	0.864178268	-0.054895556	-1.105013733	0.091645765	0.339482448	0.409643008	-1.408836185	-1.243099162	-0.244134626	-1.273467849	-0.018993196	-1.456663821	0.011724503	-0.125149754	-0.581408266	1.686428842	-1.945360276	-1.721189613	-0.796725955	0.172737714	-1.610501241	0.313699819	1.655324071	-1.210842026	-0.586049085	1.679207991	-1.645592515	-0.24914334	0.264410611	1.000091637	-0.332180146	0.490244817	-0.843325218	-0.997455273	-0.759636203	1.328839668	-1.566640553	-0.050989161	-0.420977737	-0.413499822	1.127305712	-0.545252097	1.355861724	-0.463239069	0.383390269	1.094797447	-2.072206694	-1.062766068	3.643009226	1.660069395	-0.358508194	1.647187587	0.072308023	-1.857009037	0.729791593	1.013451151	1.859742782	1.452996027	-0.839545521	-0.270863783	1.03407168	-0.021350868	0.701206856	0.008284481	0.055720613	-0.92257323	0.261156496	-0.122680929	-1.579822691	1.650263306	0.4214362	0.074412007	-0.408585507	0.014465185	0.496931206	-0.792955002	-0.923288707	0.419966066	0.092323958	-1.919528738	1.763944328	0.57382154	-1.075274875	0.773061059	0.687830545	-1.074424017	-0.528578594	-0.045245999	0.51599859	-0.142285054	0.346292577	0.227094058	-0.982946377	2.61433244	-1.339757892	-0.562065103	0.928360665	0.048560413	-1.467822398	-0.471827628	-0.445033089	-0.446826149	1.16E-13
Black_corinth	K0915B	K0915B4	-0.146518905	1.551837202	-1.738813186	0.448431287	-2.902088806	1.27847735	1.134096986	0.090451609	0.558546944	-0.286013263	2.943577546	-0.835204687	-1.629005443	-0.031163052	0.910228397	1.038523865	0.21188719	-0.430307305	0.189265741	0.034548682	-1.085149291	1.469942656	0.06501613	-0.505532074	0.086055778	0.645789974	-1.180324043	0.059078338	-0.998786391	-0.752057886	-0.10862816	-1.115199767	1.273337711	-1.36018787	0.996037601	0.203215517	-0.944121134	0.678517502	0.717157596	-0.846923846	0.230328681	0.428415581	-0.124949318	-2.146563	0.321866317	1.456375089	-1.421164986	-0.022016306	-0.806959845	1.49652325	-1.35681372	-1.506129038	1.017422819	0.083334471	1.460213648	1.639876522	-0.947534969	0.961929166	1.61626765	-0.30893993	-1.660296014	-0.897291321	0.840997107	0.183228462	0.319662072	0.999821322	-0.339419622	-0.073827745	-0.269583802	-2.400520063	-0.528811879	0.517850305	-0.583546329	-0.416962411	-0.898315018	0.814175216	-0.63431342	-0.949348811	-0.882781008	1.972524732	-1.076333944	-0.027177911	-0.170074142	0.127715694	-1.284631069	0.714756251	1.804973995	-0.110614922	-0.238067389	-0.923092667	-0.249340471	0.902813923	1.532628995	-0.608023175	0.923761841	1.224948383	-1.418726872	-0.968177542	-0.252612093	-1.161178398	0.186581118	-1.558026535	-2.428209874	0.206777237	-1.910660993	0.877561111	0.81635499	0.084800646	-1.430203532	-1.179364431	0.544247514	-1.136029287	0.044519726	0.306410149	0.14281734	-0.219846687	0.114267635	0.809236422	-0.837733741	-1.04161488	-1.103211654	-0.120281939	0.131783737	1.252774209	0.332044892	-2.233270422	1.395279506	-0.036109	-0.614854233	0.32944402	0.183873982	-0.212298394	-0.167579909	1.642771187	0.696039175	-0.032553983	-1.320405561	0.210767656	-0.329860384	0.316247971	0.763663925	-0.297666922	0.590119117	-0.175785395	0.93246479	-0.337672236	2.271467831	-1.059316055	-2.043026721	-0.372403874	0.404275928	0.829187582	-3.299319402	-0.037004454	1.194225045	1.028749874	0.77797461	-0.24435766	-0.798904323	1.980239621	-1.248599507	-0.793003078	0.290297578	0.211466801	-1.321255858	-1.744574754	-0.893354525	0.53984955	-0.359501631	-0.902500821	0.997038402	-0.257836528	-2.24792888	0.031886901	-0.181458696	0.296961615	-1.058058147	-0.859918454	-1.192644288	0.838324822	0.116709337	-0.209252848	0.975995458	0.884936051	-0.116680007	1.012631482	-0.56646966	0.04178323	0.275310925	0.139352441	-1.021673327	0.126821216	0.143003851	-0.7310312	0.017280919	0.420212496	0.084486675	0.366614658	0.921159824	0.522748715	0.946067462	0.841141589	0.794646702	-0.187378263	-0.520512228	-0.785979764	0.124513227	-0.091152983	0.443531187	0.237447541	2.079619367	0.654180256	-0.398847028	0.713080842	-0.00725752	0.208695006	0.449205503	-1.724843638	-0.471376682	0.132573842	-1.180396013	1.552335009	1.579447812	0.222904764	-0.854315886	1.269286964	1.246272724	1.277145277	0.699237951	0.450177988	-2.212289631	-0.219517682	-0.70350483	-0.792670739	-0.305265408	-0.969856341	-0.382181361	0.432018733	-0.194190638	-6.95E-13
