1449.0000	380.0000
1449.0933	380.2082
1449.1366	380.4581
1449.0802	380.7914
1448.8754	381.2486
1448.5015	381.8474
1447.9655	382.5822
1447.2751	383.4468
1446.4387	384.4348
1445.4641	385.5399
1444.3594	386.7556
1443.1327	388.0756
1441.7919	389.4935
1440.3452	391.0031
1438.8004	392.5979
1437.1658	394.2716
1435.4492	396.0179
1433.6588	397.8303
1431.8025	399.7025
1429.8885	401.6282
1427.9247	403.6010
1425.9192	405.6145
1423.8799	407.6624
1421.8149	409.7384
1419.7324	411.8360
1417.6404	413.9489
1415.5466	416.0709
1413.4594	418.1953
1411.3866	420.3161
1409.3364	422.4267
1407.3168	424.5209
1405.3357	426.5922
1403.4012	428.6344
1401.5176	430.6438
1399.6833	432.6209
1397.8960	434.5668
1396.1537	436.4826
1394.4539	438.3692
1392.7946	440.2277
1391.1735	442.0591
1389.5884	443.8643
1388.0371	445.6446
1386.5175	447.4007
1385.0272	449.1339
1383.5642	450.8450
1382.1262	452.5352
1380.7109	454.2054
1379.3163	455.8566
1377.9399	457.4900
1376.5798	459.1064
1375.2338	460.7070
1373.8994	462.2927
1372.5746	463.8645
1371.2571	465.4236
1369.9448	466.9709
1368.6354	468.5074
1367.3268	470.0341
1366.0166	471.5521
1364.7029	473.0625
1363.3832	474.5661
1362.0557	476.0640
1360.7200	477.5571
1359.3772	479.0460
1358.0282	480.5314
1356.6738	482.0141
1355.3149	483.4947
1353.9526	484.9739
1352.5876	486.4524
1351.2211	487.9309
1349.8538	489.4102
1348.4866	490.8909
1347.1204	492.3737
1345.7561	493.8593
1344.3948	495.3484
1343.0372	496.8417
1341.6844	498.3400
1340.3372	499.8438
1338.9966	501.3540
1337.6633	502.8712
1336.3385	504.3961
1335.0228	505.9294
1333.7175	507.4718
1332.4231	509.0240
1331.1409	510.5867
1329.8715	512.1606
1328.6155	513.7462
1327.3715	515.3431
1326.1382	516.9509
1324.9139	518.5691
1323.6973	520.1973
1322.4869	521.8350
1321.2811	523.4817
1320.0786	525.1371
1318.8777	526.8006
1317.6770	528.4719
1316.4750	530.1504
1315.2701	531.8357
1314.0610	533.5273
1312.8463	535.2249
1311.6243	536.9279
1310.3934	538.6359
1309.1523	540.3484
1307.8997	542.0650
1306.6337	543.7853
1305.3530	545.5087
1304.0563	547.2349
1302.7417	548.9633
1301.4081	550.6936
1300.0538	552.4252
1298.6774	554.1578
1297.2775	555.8907
1295.8551	557.6227
1294.4137	559.3515
1292.9570	561.0747
1291.4883	562.7900
1290.0114	564.4952
1288.5297	566.1880
1287.0466	567.8660
1285.5660	569.5269
1284.0912	571.1685
1282.6259	572.7883
1281.1735	574.3842
1279.7377	575.9539
1278.3219	577.4949
1276.9297	579.0050
1275.5647	580.4820
1274.2305	581.9235
1272.9304	583.3271
1271.6682	584.6907
1270.4474	586.0118
1269.2715	587.2882
1268.1440	588.5177
1267.0686	589.6978
1266.0488	590.8263
1265.0880	591.9008
1264.1885	592.9207
1263.3445	593.8936
1262.5479	594.8298
1261.7902	595.7398
1261.0632	596.6339
1260.3588	597.5226
1259.6687	598.4163
1258.9845	599.3252
1258.2981	600.2599
1257.6012	601.2307
1256.8855	602.2481
1256.1428	603.3224
1255.3650	604.4641
1254.5435	605.6834
1253.6703	606.9909
1252.7371	608.3969
1251.7397	609.9060
1250.6816	611.5134
1249.5667	613.2127
1248.3992	614.9977
1247.1830	616.8622
1245.9224	618.8000
1244.6212	620.8049
1243.2838	622.8707
1241.9141	624.9911
1240.5161	627.1600
1239.0940	629.3712
1237.6519	631.6183
1236.1937	633.8953
1234.7238	636.1959
1233.2458	638.5139
1231.7643	640.8431
1230.2830	643.1772
1228.8060	645.5102
1227.3376	647.8357
1225.8818	650.1476
1224.4426	652.4396
1223.0240	654.7054
1221.6304	656.9391
1220.2655	659.1342
1218.9335	661.2847
1217.6385	663.3842
1216.3848	665.4266
1215.1760	667.4056
1214.0166	669.3151
1212.9105	671.1489
1211.8601	672.9034
1210.8629	674.5842
1209.9154	676.1980
1209.0138	677.7520
1208.1547	679.2529
1207.3345	680.7081
1206.5494	682.1243
1205.7961	683.5085
1205.0709	684.8679
1204.3704	686.2094
1203.6907	687.5399
1203.0283	688.8665
1202.3799	690.1962
1201.7416	691.5359
1201.1099	692.8926
1200.4813	694.2733
1199.8523	695.6852
1199.2190	697.1350
1198.5781	698.6299
1197.9260	700.1767
1197.2598	701.7801
1196.5789	703.4374
1195.8831	705.1447
1195.1720	706.8981
1194.4456	708.6937
1193.7034	710.5277
1192.9453	712.3961
1192.1713	714.2952
1191.3807	716.2208
1190.5736	718.1694
1189.7496	720.1368
1188.9086	722.1193
