1596.0000	534.0000
1597.7177	533.6606
1599.4562	533.2809
1601.2368	532.8206
1603.0803	532.2393
1605.0077	531.4968
1607.0321	530.5660
1609.1351	529.4727
1611.2908	528.2557
1613.4729	526.9535
1615.6555	525.6050
1617.8124	524.2488
1619.9178	522.9233
1621.9556	521.6541
1623.9204	520.4521
1625.8079	519.3274
1627.6132	518.2899
1629.3319	517.3496
1630.9608	516.5145
1632.5153	515.7600
1634.0256	515.0363
1635.5222	514.2931
1637.0356	513.4799
1638.5897	512.5662
1640.1826	511.5956
1641.8068	510.6288
1643.4543	509.7269
1645.1179	508.9505
1646.7518	508.3731
1648.1874	508.1084
1649.2313	508.2781
1649.7039	508.9941
1649.6346	510.2148
1649.2183	511.7776
1648.6536	513.5168
1648.1240	515.2753
1647.6686	516.9759
1647.2469	518.5857
1646.8182	520.0720
1646.3420	521.4031
1645.8274	522.6069
1645.3629	523.8082
1645.0446	525.1403
1644.9631	526.7048
1645.1658	528.3289
1645.6771	529.7012
1646.5217	530.5092
1647.6990	530.5371
1649.1135	529.9318
1650.6478	528.9254
1652.1843	527.7497
1653.6217	526.6185
1654.9851	525.6050
1656.3580	524.7170
1657.8245	523.9620
1659.4677	523.3475
1661.3108	522.8719
1663.2668	522.5173
1665.2368	522.2639
1667.1221	522.0920
1668.8236	521.9821
1670.2274	521.9630
1671.1868	522.1714
1671.5527	522.7567
1671.3176	523.7727
1670.6821	525.1323
1669.8639	526.7370
1669.0789	528.4863
1668.5098	530.2418
1668.3114	531.8329
1668.6375	533.0878
1669.6323	533.8433
1671.2625	534.0975
1673.3365	533.9914
1675.6581	533.6710
1678.0303	533.2823
1680.2566	532.9711
1682.2090	532.8344
1683.9493	532.8324
1685.5728	532.9016
1687.1744	532.9785
1688.8466	533.0013
1690.6204	532.9496
1692.4651	532.8436
1694.3473	532.7056
1696.2335	532.5581
1698.0906	532.4211
1699.8875	532.2817
1701.5953	532.1013
1703.1852	531.8399
1704.6279	531.4581
1705.9257	530.9440
1707.1736	530.3691
1708.4845	529.8209
1709.9706	529.3865
1711.6880	529.1106
1713.5977	528.9671
1715.6516	528.9229
1717.8018	528.9449
1720.0000	529.0000
