1410.0000	1027.0000
1407.9561	1027.4110
1405.9142	1027.8245
1403.8760	1028.2430
1401.8436	1028.6693
1399.8188	1029.1056
1397.8037	1029.5547
1395.8000	1030.0189
1393.8098	1030.5010
1391.8348	1031.0033
1389.8772	1031.5284
1387.9386	1032.0790
1386.0211	1032.6575
1384.1266	1033.2664
1382.2570	1033.9083
1380.4136	1034.5853
1378.5947	1035.2975
1376.7975	1036.0438
1375.0188	1036.8234
1373.2556	1037.6353
1371.5050	1038.4786
1369.7640	1039.3524
1368.0298	1040.2557
1366.2991	1041.1877
1364.5691	1042.1473
1362.8369	1043.1339
1361.0994	1044.1462
1359.3536	1045.1836
1357.5967	1046.2450
1355.8275	1047.3293
1354.0496	1048.4347
1352.2664	1049.5594
1350.4817	1050.7019
1348.6993	1051.8602
1346.9230	1053.0325
1345.1565	1054.2172
1343.4034	1055.4124
1341.6677	1056.6162
1339.9530	1057.8271
1338.2629	1059.0433
1336.6014	1060.2629
1334.9722	1061.4841
1333.3789	1062.7053
1331.8252	1063.9249
1330.3129	1065.1444
1328.8434	1066.3665
1327.4180	1067.5939
1326.0377	1068.8295
1324.7040	1070.0759
1323.4178	1071.3359
1322.1807	1072.6125
1320.9937	1073.9082
1319.8580	1075.2260
1318.7749	1076.5684
1317.7457	1077.9384
1316.7715	1079.3386
1315.8503	1080.7699
1314.9742	1082.2285
1314.1340	1083.7107
1313.3209	1085.2123
1312.5261	1086.7294
1311.7405	1088.2581
1310.9552	1089.7942
1310.1614	1091.3340
1309.3500	1092.8734
1308.5123	1094.4083
1307.6392	1095.9348
1306.7219	1097.4490
1305.7565	1098.9460
1304.7469	1100.4198
1303.6984	1101.8640
1302.6158	1103.2725
1301.5042	1104.6389
1300.3684	1105.9572
1299.2136	1107.2208
1298.0448	1108.4237
1296.8668	1109.5596
1295.6847	1110.6223
1294.5035	1111.6055
1293.3280	1112.5035
1292.1597	1113.3232
1290.9974	1114.0808
1289.8397	1114.7932
1288.6854	1115.4771
1287.5333	1116.1493
1286.3818	1116.8267
1285.2300	1117.5260
1284.0763	1118.2639
1282.9194	1119.0574
1281.7585	1119.9182
1280.5938	1120.8434
1279.4255	1121.8264
1278.2542	1122.8607
1277.0801	1123.9399
1275.9036	1125.0577
1274.7252	1126.2076
1273.5453	1127.3833
1272.3641	1128.5781
1271.1823	1129.7859
1270.0000	1131.0000
