1287.0000	888.0000
1284.5111	887.9302
1282.0233	887.8611
1279.5374	887.7938
1277.0543	887.7290
1274.5753	887.6675
1272.1011	887.6102
1269.6327	887.5578
1267.1713	887.5114
1264.7175	887.4716
1262.2727	887.4393
1259.8375	887.4153
1257.4131	887.4005
1255.0005	887.3958
1252.6005	887.4018
1250.2142	887.4196
1247.8425	887.4498
1245.4866	887.4935
1243.1472	887.5513
1240.8254	887.6241
1238.5221	887.7128
1236.2384	887.8182
1233.9752	887.9410
1231.7334	888.0823
1229.5123	888.2423
1227.3101	888.4213
1225.1245	888.6196
1222.9536	888.8372
1220.7955	889.0743
1218.6481	889.3312
1216.5094	889.6082
1214.3774	889.9051
1212.2500	890.2224
1210.1254	890.5602
1208.0012	890.9186
1205.8759	891.2980
1203.7471	891.6984
1201.6128	892.1200
1199.4712	892.5630
1197.3201	893.0277
1195.1576	893.5142
1192.9817	894.0226
1190.7903	894.5532
1188.5813	895.1061
1186.3541	895.6815
1184.1102	896.2786
1181.8519	896.8972
1179.5812	897.5365
1177.3002	898.1961
1175.0110	898.8755
1172.7157	899.5742
1170.4165	900.2915
1168.1155	901.0270
1165.8147	901.7802
1163.5162	902.5505
1161.2223	903.3374
1158.9349	904.1404
1156.6562	904.9589
1154.3884	905.7924
1152.1334	906.6404
1149.8934	907.5024
1147.6707	908.3778
1145.4670	909.2661
1143.2848	910.1668
1141.1260	911.0793
1138.9928	912.0032
1136.8867	912.9376
1134.8077	913.8810
1132.7550	914.8316
1130.7281	915.7875
1128.7264	916.7469
1126.7493	917.7082
1124.7959	918.6693
1122.8657	919.6285
1120.9581	920.5840
1119.0726	921.5340
1117.2084	922.4766
1115.3649	923.4102
1113.5414	924.3327
1111.7374	925.2425
1109.9521	926.1377
1108.1852	927.0165
1106.4357	927.8771
1104.7031	928.7177
1102.9868	929.5365
1101.2863	930.3317
1099.6011	931.1032
1097.9315	931.8531
1096.2778	932.5837
1094.6403	933.2972
1093.0192	933.9956
1091.4146	934.6813
1089.8269	935.3563
1088.2565	936.0230
1086.7032	936.6835
1085.1677	937.3399
1083.6501	937.9946
1082.1505	938.6496
1080.6693	939.3072
1079.2068	939.9696
1077.7631	940.6390
1076.3385	941.3174
1074.9327	942.0047
1073.5453	942.6979
1072.1753	943.3943
1070.8220	944.0907
1069.4849	944.7842
1068.1631	945.4720
1066.8560	946.1509
1065.5627	946.8182
1064.2828	947.4707
1063.0155	948.1056
1061.7599	948.7198
1060.5155	949.3105
1059.2815	949.8747
1058.0571	950.4099
1056.8418	950.9168
1055.6345	951.3981
1054.4344	951.8564
1053.2410	952.2942
1052.0532	952.7141
1050.8702	953.1185
1049.6913	953.5102
1048.5156	953.8916
1047.3424	954.2653
1046.1708	954.6340
1045.0000	955.0000
